Ciudad,OC Fecha,No. OC,DCTO.TIPO,DCTO.PJE,RUT,Razón Social,Fecha Entrega,Bodega,Item,Código,Nombre,Descto.,Cantidad,Cant. Recibida,Transito,Prec.Unit.,Línea de Negocio
LS - Barrio Industrial   ,2025-07-25 00:00:00,105098,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-26 00:00:00,B14,25,3815442                       ,CUCHILLO CARTONERO TORRE GRANDE C/RIEL-GOMA,0,120,0,120,1035,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-25 00:00:00,105098,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-26 00:00:00,B14,26,3815453                       ,PERFORADORA TORRE METALICA HEAVY DUTY 100 HJS,0,20,0,20,27555,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-25 00:00:00,105099,1,0,88566900-K    ,EDIPAC SPA                                                                      ,2025-07-26 00:00:00,B14,1,2241006                       ,PAPEL FOTOCOPIA PREMIER CARTA,0,960,0,960,2490,PAPELES OFICINA                         
LS - Barrio Industrial   ,2025-07-25 00:00:00,105100,1,0,93178000-K    ,IMPORTADORA CAFÉ DO BRASIL S.A.                                                 ,2025-07-26 00:00:00,B14,1,8601822                       ,RAMITA MARCO POLO SABOR QUESO 42GR,0,14016,0,14016,200,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-25 00:00:00,105102,1,0,77806000-0    ,COMERCIAL REDOFFICE SUR LTDA PMONTT                                             ,2025-07-25 00:00:00,B14,1,8601712                       ,PAPAS FRITAS KRYZPO ORIGINAL 37GR,0,14016,0,14016,429,ALIMENTOS                               
Santiago                 ,2025-07-25 00:00:00,105104,1,0,79761220-0    ,IMPORTADORA Y DISTRIBUIDORA GO SHOP LTDA                                        ,2025-07-23 00:00:00,B03 ,1,6542520                       ,CD MASTER-G IMPRIMIBLE 700MB 80 MIN PACK 50U,0,2,0,2,8467,ACCESORIOS COMPUTACIONALES              
LS - Barrio Industrial   ,2025-07-25 00:00:00,105106,1,0,8007626-6     ,IMPRENTA MARDINI HALLEY                                                         ,2025-07-25 00:00:00,B14,1,3814178                       ,CARPETA CARTULINA ROJO,0,2100,0,2100,100,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105108,1,0,94282000-3    ,ESSITY CHILE S.A.                                                               ,2025-07-26 00:00:00,B03 ,1,1300485                       ,PAPEL HIGIENICO TORK PREM JUMBO D/H 250M 6UN,0,4,0,4,16203,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105108,1,0,94282000-3    ,ESSITY CHILE S.A.                                                               ,2025-07-26 00:00:00,B03 ,2,1301360                       ,PAPEL HIGIENICO TORK H/S 600M 6UN            ,0,6,0,6,19010,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105108,1,0,94282000-3    ,ESSITY CHILE S.A.                                                               ,2025-07-26 00:00:00,B03 ,3,1301449                       ,PAPEL HIGIENICO TORK JUMBO H/S 500M 4UN,0,6,0,6,10300,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105108,1,0,94282000-3    ,ESSITY CHILE S.A.                                                               ,2025-07-26 00:00:00,B03 ,4,7272845                       ,PAPEL HIGIENICO TORK JUMBO H/S 500M 6UN      ,0,10,0,10,15000,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105108,1,0,94282000-3    ,ESSITY CHILE S.A.                                                               ,2025-07-26 00:00:00,B03 ,5,8400004                       ,TOALLA DE PAPEL TORK JUMBO H/S 280M 2UN      ,0,10,0,10,13521,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105109,1,0,76979850-1    ,FABRICA DE BANDEJAS LTDA.                                                       ,2025-07-26 00:00:00,B03 ,1,1301504                       ,VASO POLIPAPEL 180CC 50UN,0,20,0,20,1412,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105109,1,0,76979850-1    ,FABRICA DE BANDEJAS LTDA.                                                       ,2025-07-26 00:00:00,B03 ,2,8603526                       ,REVOLVEDOR DE MADERA 100UN,0,60,0,60,449,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,1,1301533                       ,GUANTES DE NITRILO S/POLVO AZUL T/M 100UN,0,60,0,60,2405,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,2,3812798                       ,NOTA AUTOADHESIVA STICK&WRITE 76X76 AMA 100HJ,0,24,0,24,260,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,3,3813012                       ,CINTA SELLOCINTA DOBLE CONTACTO BLANCO 18X40 ,0,32,0,32,680,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,4,3813189                       ,"APRETADOR SELLOFFICE 32MM 1 1/4"" CJ 12UND",0,60,0,60,510,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,5,3814652                       ,TAMPON SELLOFFICE DACTILAR,0,24,0,24,681,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,6,7001161                       ,SCOTCH SELLOCINTA 18X30MM CRISTAL            ,0,320,0,320,191,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,7,7001195                       ,CINTA EMBALAJE CAFE 40X48MM                  ,0,216,0,216,290,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105111,1,0,77726170-3    ,IMPORTACIONES Y DISTRIBUCION ADIOFFICE LTDA.                                    ,2025-07-26 00:00:00,B03 ,8,7001294                       ,CINTA EMBALAJE TRANSPARENTE 40X48MM          ,0,432,0,432,290,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105112,1,0,76236920-6    ,IMPORTADORA Y DISTRIBUIDORA MAXCHILE LTDA.                                      ,2025-07-26 00:00:00,B03 ,1,6540244                       ,PENDRIVE MAXELL FLIX 16GB,0,20,0,20,2200,ACCESORIOS COMPUTACIONALES              
Santiago                 ,2025-07-25 00:00:00,105112,1,0,76236920-6    ,IMPORTADORA Y DISTRIBUIDORA MAXCHILE LTDA.                                      ,2025-07-26 00:00:00,B03 ,2,6540245                       ,PENDRIVE MAXELL FLIX 32GB,0,20,0,20,2950,ACCESORIOS COMPUTACIONALES              
Santiago                 ,2025-07-25 00:00:00,105112,1,0,76236920-6    ,IMPORTADORA Y DISTRIBUIDORA MAXCHILE LTDA.                                      ,2025-07-26 00:00:00,B03 ,3,6542531                       ,PENDRIVE MAXELL METALICO 3.2 128GB,0,10,0,10,8150,ACCESORIOS COMPUTACIONALES              
Santiago                 ,2025-07-25 00:00:00,105112,1,0,76236920-6    ,IMPORTADORA Y DISTRIBUIDORA MAXCHILE LTDA.                                      ,2025-07-26 00:00:00,B03 ,4,7290496                       ,PILA MAXELL AA ALCALINA LR06BP2 2UN,0,40,0,40,400,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105112,1,0,76236920-6    ,IMPORTADORA Y DISTRIBUIDORA MAXCHILE LTDA.                                      ,2025-07-26 00:00:00,B03 ,5,7290498                       ,PILA MAXELL AAA ALCALINA LR03BP2 2UN,0,60,0,60,440,FERRETERÍA                              
Santiago                 ,2025-07-25 00:00:00,105112,1,0,76236920-6    ,IMPORTADORA Y DISTRIBUIDORA MAXCHILE LTDA.                                      ,2025-07-26 00:00:00,B03 ,6,7290499                       ,PILA MAXELL AAA ALCALINA LR03BP6 6UN,0,60,0,60,1300,FERRETERÍA                              
Santiago                 ,2025-07-25 00:00:00,105113,1,0,76946856-0    ,OMEGA SERVICIOS SPA                                                             ,2025-07-26 00:00:00,B03 ,1,7262004                       ,PILA DURACELL AAA ALCALINA BLISTER 2UN,0,240,0,240,1030,FERRETERÍA                              
Santiago                 ,2025-07-25 00:00:00,105113,1,0,76946856-0    ,OMEGA SERVICIOS SPA                                                             ,2025-07-26 00:00:00,B03 ,2,7290505                       ,PILA DURACELL AA ALCALINA BLISTER 2UN,0,120,0,120,1030,FERRETERÍA                              
Santiago                 ,2025-07-25 00:00:00,105114,1,0,76075072-7    ,TECNOPAPEL S.A.                                                                 ,2025-07-26 00:00:00,B03 ,1,1300178                       ,TOALLA DE PAPEL TECNOPAPEL JUMBO H/S 250M 2UN,0,10,0,10,5900,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105114,1,0,76075072-7    ,TECNOPAPEL S.A.                                                                 ,2025-07-26 00:00:00,B03 ,2,1300181                       ,TOALLA DE PAPEL TECNOPAPEL INTER H/S 250M 18U,0,8,0,8,15500,ASEO                                    
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,1,3002076                       ,CARP ADIX OFICIO 20 FUNDA NEGRA              ,0,12,0,12,1313,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,2,3003622                       ,LA.BO.PILOT SUPER GRIP 1.0 NEGRO             ,0,60,0,60,1031,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,3,3003669                       ,LA.ROLLER PILOT G-1 0.5 ROJO                 ,0,12,0,12,774,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,4,3003991                       ,LA.ROLLER PILOT SUPER GEL 0.7 AZUL           ,0,12,0,12,574,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,5,3006953                       ,LA.ROLLER PILOT G-1 0.5 NEGRO                ,0,12,0,12,774,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,6,3202507                       ,REPUESTO TINTA PILOT V BOARD MASTER NEGRO,0,12,0,12,684,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,7,3808781                       ,PORTA CLIP ADIX MAGNETICO DOBLE REDONDO NEGRO,0,36,0,36,702,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,8,3810882                       ,REGLA NEOLITE METALICA 30 CM,0,60,0,60,829,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105115,1,0,84888400-6    ,IMPORTADORA Y EXPORTADORA ESTADO LTDA.                                          ,2025-07-26 00:00:00,B03 ,9,3811051                       ,"LA.BO PILOT BP-1 RETRACTIL ROJA P. FINA 0,7  ",0,36,0,36,228,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,1,6503207                       ,TONER BROTHER TN1060,0,3,0,3,22930,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,2,6540319                       ,BOTELLA TINTA BROTHER MAGENTA BT5001M,0,6,0,6,5860,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,3,6540320                       ,BOTELLA TINTA BROTHER CYAN BT5001C,0,5,0,5,5860,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,4,6540321                       ,BOTELLA TINTA BROTHER YELLOW BT5001Y,0,5,0,5,5860,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,5,6541899                       ,BOTELLA EPSON T504120 BLACK 7.500 PAG.127ML,0,4,0,4,6517,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,6,6541900                       ,BOTELLA EPSON T504220 CYAN 6.000 PAG.70ML,0,5,0,5,5865,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,7,6541901                       ,BOTELLA EPSON T504320 MAGENTA 6.000 PAG.70ML,0,5,0,5,5865,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,8,6541946                       ,BOTELLA TINTA BROTHER BLACK BTD60BK,0,5,0,5,6770,SUMINISTROS COMPUTACIONALES             
Santiago                 ,2025-07-25 00:00:00,105116,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-26 00:00:00,B03 ,9,6542536                       ,IMPRESORA BROTHER LASER  HL-120,0,1,0,1,42740,SUMINISTROS COMPUTACIONALES             
LS - Barrio Industrial   ,2025-07-25 00:00:00,105119,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-26 00:00:00,B14,1,1300343                       ,EMULSIONADO BELLEKISS 610ML                  ,0,72,0,72,1680,ASEO                                    
LS - Barrio Industrial   ,2025-07-25 00:00:00,105119,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-26 00:00:00,B14,2,7275369                       ,JABON LIQUIDO SIMONDS DERMO CARE CREMOSO 1LT,0,24,0,24,1527,ASEO                                    
LS - Barrio Industrial   ,2025-07-25 00:00:00,105119,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-26 00:00:00,B14,3,8600475                       ,BEBIDA SPRITE 591CC,0,48,0,48,702,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-25 00:00:00,105120,1,0,76150003-1    ,NAZER Y SILVA LTDA.                                                             ,2025-07-26 00:00:00,B14,1,4560028                       ,LAVALOZA LIQUIDO QUIX 750ML                  ,0,24,0,24,1300,ASEO                                    
LS - Barrio Industrial   ,2025-07-25 00:00:00,105120,1,0,76150003-1    ,NAZER Y SILVA LTDA.                                                             ,2025-07-26 00:00:00,B14,2,4562021                       ,TE LIPTON YELLOW LABEL 100UN,0,10,0,10,4529,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-25 00:00:00,105120,1,0,76150003-1    ,NAZER Y SILVA LTDA.                                                             ,2025-07-26 00:00:00,B14,3,4563020                       ,TE LIPTON ROYAL CEYLAN NEGRO 100UN,0,16,0,16,5034,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-25 00:00:00,105120,1,0,76150003-1    ,NAZER Y SILVA LTDA.                                                             ,2025-07-26 00:00:00,B14,4,6022523                       ,LIMPIADOR CREMA CIF 750GR                    ,0,108,0,108,1320,ASEO                                    
LS - Barrio Industrial   ,2025-07-25 00:00:00,105121,1,0,77782870-3    ,SOCIEDAD BANGRAFICA IMPRESORES CIA. LTDA.                                       ,2025-07-26 00:00:00,B14,1,3800202                       ,SEPARADOR BANGRAFICA CARTA SATINADO 6DIV     ,0,25,0,25,440,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-25 00:00:00,105121,1,0,77782870-3    ,SOCIEDAD BANGRAFICA IMPRESORES CIA. LTDA.                                       ,2025-07-26 00:00:00,B14,2,3801026                       ,TACO APUNTE BANGRAFICA 9X9 BLANCO 400HJ      ,0,200,0,200,560,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105122,1,0,93002000-1    ,TALLERES GRAFICOS SMIRNOW S.A.                                                  ,2025-07-26 00:00:00,B03 ,1,3813893                       ,FORRO BUHO PLASTICO PARA LIBROS DE CLASES,0,20,0,20,1420,EDUCACIÓN                               
Santiago                 ,2025-07-25 00:00:00,105122,1,0,93002000-1    ,TALLERES GRAFICOS SMIRNOW S.A.                                                  ,2025-07-26 00:00:00,B03 ,2,3813977                       ,LIBRETA CORRESPONDENCIA ORGAREX 100HJ,0,40,0,40,1850,LIBRERÍA                                
Santiago                 ,2025-07-25 00:00:00,105122,1,0,93002000-1    ,TALLERES GRAFICOS SMIRNOW S.A.                                                  ,2025-07-26 00:00:00,B03 ,3,3813978                       ,LIBRETA CORRESPONDENCIA ORGAREX 50HJ,0,10,0,10,1230,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-25 00:00:00,105123,1,0,76075072-7    ,TECNOPAPEL S.A.                                                                 ,2025-07-26 00:00:00,B14,1,1300180                       ,PAPEL HIGIENICO TECNOPAPEL 500M 6UN,0,24,0,24,9000,ASEO                                    
LS - Barrio Industrial   ,2025-07-25 00:00:00,105123,1,0,76075072-7    ,TECNOPAPEL S.A.                                                                 ,2025-07-26 00:00:00,B14,2,1300181                       ,TOALLA DE PAPEL TECNOPAPEL INTER H/S 250M 18U,0,5,0,5,15500,ASEO                                    
LS - Barrio Industrial   ,2025-07-25 00:00:00,105123,1,0,76075072-7    ,TECNOPAPEL S.A.                                                                 ,2025-07-26 00:00:00,B14,3,1301140                       ,TOALLA DE PAPEL TECNOPAPEL INTERF D/H 200UN,0,54,0,54,845,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54145,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B1  ,1,1301172                       ,JABÓN LIQUIDO ELITE MANZANA 5LT,0,10,0,10,4150,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54145,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B1  ,2,1301222                       ,TOALLA DE PAPEL ELITE ECOLOGICA H/S 250M 2UN ,0,906,0,906,6700,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54145,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B1  ,3,1301368                       ,PAÑAL ADULTO COTIDIAN PLUS TALLA G 36UN      ,0,12,0,12,13250,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54145,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B1  ,4,1301445                       ,PAPEL HIGIENICO CONFORT D/H 30M 4UN,0,96,0,96,967,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54145,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B1  ,5,1301676                       ,TOALLA HUMEDA COTIDIAN 60 UN,0,12,0,12,3271,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54145,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B1  ,6,2610100                       ,PAPEL HIGIENICO ELITE EXTRA H/S 50M 4UN,0,48,0,48,917,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54145,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B1  ,7,2610102                       ,PAPEL HIGIENICO ELITE EXTRA 250M 6UN,0,40,0,40,9800,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,1,1300041                       ,DESODORANTE AMB AROM JARDÍN LAVANDA 360 CC 225 GR,0,288,0,288,992,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,2,1300064                       ,LAVALOZAS VIRGINIA 5LT,0,50,0,50,5828,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,3,1300400                       ,PASTILLA ESTANQUE IGENIX AZUL 1 UNIDAD       ,0,60,0,60,966,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,4,1301363                       ,TRAPEROS PISOS CITRUS IGENIX C/OJAL 10U      ,0,60,0,60,1671,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,5,1301451                       ,TRAPEROS PISO FLOT LAVAN VIRGINIA C/OJAL 10UN,0,60,0,60,1430,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,6,1301466                       ,JABON LIQUIDO D-70 AVENA DOYPACK 900ML       ,0,60,0,60,769,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,7,1301467                       ,LIMPIADOR DESINFECTANTE IGENIX LAVANDA 5L    ,0,12,0,12,3539,ASEO                                    
P. Arenas                ,2025-07-28 00:00:00,54146,1,0,90727000-9_1  ,EMPRESAS DEMARIA S.A                                                            ,2025-07-29 00:00:00,B1  ,8,7276058                       ,DESODORANTE AMB AROM FRESCURA CÍTRICA 360 CC 225 GR,0,120,0,120,992,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74423,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,1,1300647                       ,LIMPIADOR DESINFECTANTE VIRUTEX CÍTRICO 900 ML,0,36,0,36,770,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74423,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,2,1301268                       ,LAVALOZA IMPEKE LIMON 750 ML                 ,0,24,0,24,903,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74423,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,3,1301271                       ,BOLSA BASURA IMPEKE 70*90 10UN               ,0,1350,0,1350,381,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74423,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,4,1301278                       ,BOLSA DE BASURA IMPEKE 80*110 10UN           ,0,2100,0,2100,625,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74423,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,5,1301312                       ,ESCOBILLON VIRUTEX TRADICIONAL BASICO,0,24,0,24,1358,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74423,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,6,1301475                       ,LIMPIADOR DE PISO IMPEKE FLORAL 4000ML,0,10,0,10,2165,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74423,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,7,7276239                       ,ESCOBILLON MUNICIPAL VIRUTEX 45CM            ,0,6,0,6,8774,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,1,1300648                       ,LIMPIADOR DESINFECTANTE VIRUTEX LAVANDA 4000 ML,0,4,0,4,3307,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,2,1300966                       ,PAÑO ESPONJA VIRUTEX CELULOSA NATURAL X 3UN,0,50,0,50,1144,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,3,1301235                       ,CLORO CONCENTRADO IMPEKE FORTE 2 KG          ,0,2124,0,2124,974,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,4,1301268                       ,LAVALOZA IMPEKE LIMON 750 ML                 ,0,24,0,24,903,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,5,1301270                       ,TOALLA DESINFECTANTE MULTIUSO VIRUTEX 50U,0,42,0,42,1254,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,6,1301273                       ,ESPONJA LISA MULTIUSO VIRUTEX                ,0,200,0,200,121,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,7,1301278                       ,BOLSA DE BASURA IMPEKE 80*110 10UN           ,0,510,0,510,625,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,8,1301444                       ,TOALLAS DESINFECTANTES VIRUTEX POUCH LIMÓN 90 UND,0,16,0,16,1911,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74424,1,0,93550000-1    ,VIRUTEX ILKO SPA                                                                ,2025-07-28 00:00:00,B1  ,9,4562233                       ,CLORO CONCENTRADO IMPEKE 1LT                 ,0,45,0,45,516,ASEO                                    
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,1,2220334                       ,ARCH TORRE TOP OFICIO ANCHO CELESTE 518HR    ,0,16,0,16,2585,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,2,2220350                       ,ARCH TORRE OFICIO ANCHO BURDEO 518H          ,0,80,0,80,1825,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,3,2221520                       ,CARP TORRE COLGANTE KRAFT BARRA PLASTICA     ,0,250,0,250,250,LIBRERÍA                                
